frame,u,v,conf,cls,w_px,h_px,angle_deg,colour_b,colour_g,colour_r
4808,710.0375671386719,568.3983764648438,0.5370321273803711,9,72.2713623046875,31.134601593017578,86.2391295927399,226.5,232.0,235.0
4808,868.256591796875,172.96566772460938,0.5276409387588501,9,74.03205871582031,27.004329681396484,87.38356876931056,202.5,183.0,160.0
4808,725.4206390380859,928.6998291015625,0.5231080055236816,9,70.74295043945312,31.460342407226562,86.42295730406163,229.0,234.0,234.0
4808,704.6533203125,476.5113067626953,0.47467443346977234,9,74.83074951171875,30.138824462890625,84.54863728259423,213.0,213.0,215.0
4809,719.2220611572266,841.0975036621094,0.7207841873168945,9,80.81857299804688,35.91195297241211,86.02735274733448,230.0,234.0,235.0
4809,710.1383972167969,578.6737365722656,0.699133038520813,9,73.72381591796875,30.520713806152344,86.60658693989741,227.0,233.0,234.0
4809,718.7180786132812,748.4012145996094,0.6666029691696167,9,65.27140808105469,30.597105026245117,87.68948611204625,65.0,47.0,38.0
4809,703.662841796875,483.5188865661621,0.6123904585838318,9,82.60245513916016,30.097518920898438,84.26961039462087,215.0,215.0,217.0
4809,725.0471038818359,941.0076599121094,0.5470359325408936,9,67.7611083984375,30.993579864501953,86.25589770715227,229.0,233.0,234.0
4809,868.5509338378906,190.94210815429688,0.5067237019538879,10,74.77498626708984,26.884645462036133,87.49798126809743,201.0,182.0,158.5
4809,742.3711395263672,54.04059600830078,0.29687875509262085,10,68.29267883300781,31.575754165649414,86.19343562719251,56.0,43.0,44.0
4809,625.35546875,63.387474060058594,0.27168312668800354,10,72.75346374511719,29.339111328125,87.69272362171284,152.5,145.0,140.5
4810,709.8289337158203,587.6264495849609,0.7140648365020752,9,73.00315856933594,30.578327178955078,87.0067130818551,227.0,233.0,235.0
4810,718.6590270996094,850.0053100585938,0.7003909349441528,9,80.77425384521484,36.42750549316406,86.01981904867996,230.0,234.0,235.0
4810,718.1838836669922,758.0456848144531,0.6805687546730042,9,63.73261260986328,30.02912139892578,87.00605738369478,65.0,47.0,39.0
4810,703.6495513916016,492.23817443847656,0.5984015464782715,9,81.55416870117188,29.7921199798584,84.175647482209,215.0,215.0,217.0
4810,724.4219970703125,949.1686401367188,0.46805495023727417,9,67.27169036865234,30.800029754638672,86.34504533619928,229.0,233.0,234.0
4810,869.1131591796875,208.99420166015625,0.4134121537208557,9,74.61481475830078,28.554716110229492,87.46115971828189,199.0,181.0,159.0
4810,625.5514526367188,73.60966491699219,0.2811882197856903,10,74.16647338867188,29.379783630371094,87.12601599608772,153.0,145.0,139.0
4811,709.6919555664062,596.5525207519531,0.7361665368080139,9,72.99528503417969,30.847434997558594,87.10676852300662,227.0,233.5,235.0
4811,717.5707702636719,767.1264038085938,0.7248968482017517,9,64.48914337158203,30.222095489501953,87.87547899333487,66.0,47.0,39.0
4811,717.9766693115234,858.5263061523438,0.711027979850769,9,80.27986145019531,35.77510452270508,86.38425745222433,230.0,234.0,235.0
4811,703.6859588623047,500.8108901977539,0.5366809964179993,9,82.79010009765625,29.92471694946289,84.71288284156553,217.0,217.0,219.0
4811,722.9208831787109,958.6911010742188,0.5318790674209595,9,68.65132141113281,30.768802642822266,85.87057258512601,229.0,234.0,234.0
4811,869.8454284667969,225.94300842285156,0.4326108396053314,9,74.69486999511719,28.91663360595703,87.3844225429568,201.0,183.0,160.0
4811,625.7177124023438,84.211181640625,0.40599095821380615,10,73.52885437011719,30.318519592285156,87.49476424899837,136.5,124.5,120.0
4811,742.0484313964844,73.30305480957031,0.3481370210647583,10,67.56695556640625,33.56267166137695,87.4621159447657,57.0,44.0,45.0
4811,690.8312072753906,397.7088623046875,0.27346599102020264,10,70.20355987548828,32.95875930786133,86.3203951834847,47.0,44.0,41.0
4811,7.5786919593811035,156.80947875976562,0.2514963150024414,10,16.62891960144043,26.71893882751465,-0.5967217713548383,135.0,115.5,106.0
4812,717.3545074462891,866.6769104003906,0.7479987144470215,9,81.49593353271484,36.46816635131836,86.24841865001112,230.0,234.0,235.0
4812,716.7834320068359,775.0947875976562,0.7118707895278931,9,65.1502914428711,29.119461059570312,87.67860562069842,66.0,46.0,38.0
4812,709.9609375,603.2480773925781,0.7106277346611023,9,74.40069580078125,31.361202239990234,87.22870106006968,226.0,232.0,235.0
4812,870.4230346679688,242.23780822753906,0.5439437031745911,10,73.85648345947266,27.9204158782959,87.78136581676127,201.0,184.0,162.0
4812,8.544919967651367,162.34266662597656,0.5298262238502502,10,17.978588104248047,26.355506896972656,-0.995429528481837,139.0,119.0,109.0
4812,12.693046569824219,198.598876953125,0.5214837789535522,10,25.881681442260742,32.32382583618164,-2.4738979324732036,147.0,132.0,129.0
4812,703.1779327392578,508.2741470336914,0.490313321352005,9,80.28121948242188,30.212467193603516,85.22761272760685,217.0,219.0,221.0
4812,720.4869384765625,966.9989624023438,0.45209723711013794,9,68.12091827392578,30.008129119873047,86.32251937231658,227.0,232.0,233.0
4812,626.7362060546875,91.11811065673828,0.3158952593803406,10,76.54129028320312,29.32775115966797,87.19390807643764,155.0,147.0,143.0
4813,708.9796752929688,610.7396545410156,0.7214629054069519,9,74.89396667480469,30.59134292602539,88.34083344186618,227.0,232.5,236.0
4813,714.0188903808594,781.8261108398438,0.7026243209838867,9,28.354904174804688,63.11083984375,-0.24524778722666615,66.0,46.0,38.0
4813,703.2620086669922,516.296760559082,0.5517628788948059,9,81.7590560913086,30.14803695678711,85.64660385205212,216.5,216.0,218.0
4813,712.2577667236328,874.3579711914062,0.5140827298164368,9,80.1635971069336,34.54481887817383,87.21571687045748,230.0,235.0,235.0
4813,631.5002593994141,99.06989288330078,0.47349298000335693,10,74.39286804199219,34.02399444580078,88.57216511886534,144.0,133.5,127.5
4813,13.955314636230469,200.32754516601562,0.46353912353515625,10,28.122737884521484,33.09446334838867,-2.82101070741419,146.0,134.0,134.0
4813,10.518332481384277,163.764404296875,0.4501049220561981,10,20.564109802246094,26.533241271972656,-1.02423371687225,151.0,130.0,121.0
4813,872.8658447265625,260.6676330566406,0.41482940316200256,9,73.44059753417969,27.40568733215332,87.80798306395681,184.0,168.0,149.0
4813,691.7312316894531,413.2048645019531,0.3593500852584839,10,68.87171936035156,33.371421813964844,86.61890860116011,48.0,45.0,42.0
4813,716.0480041503906,973.2853393554688,0.3591700792312622,9,66.32255554199219,29.993022918701172,87.68082543217868,226.0,231.0,231.0
4814,634.9811096191406,106.98847198486328,0.7277411818504333,10,71.52879333496094,32.84334945678711,88.91700087949178,100.0,89.0,88.0
4814,876.3070983886719,277.42822265625,0.5685054063796997,9,71.12857818603516,26.97845458984375,88.75588354716034,178.0,159.0,136.5
4814,703.3781585693359,522.3058395385742,0.5643455982208252,9,79.37886047363281,30.111358642578125,86.17293139930413,217.0,217.0,219.0
4814,706.5502014160156,609.6220092773438,0.5468952655792236,9,33.39845275878906,57.51564025878906,-0.1780396729488795,231.5,236.0,239.0
4814,708.7361602783203,880.900146484375,0.5241349339485168,9,79.34632873535156,34.30311965942383,88.021358173628,229.0,234.0,235.0
4814,590.8258056640625,101.53031921386719,0.4993138313293457,9,33.355712890625,78.20512390136719,4.285231230075205,176.0,172.5,170.0
4814,15.828372955322266,199.5511474609375,0.47793319821357727,10,30.923837661743164,33.264381408691406,-1.7756653027042537,148.0,137.5,139.0
4814,709.7272186279297,787.6146240234375,0.4591485857963562,9,28.10273551940918,64.01212310791016,0.13716280503535147,65.0,46.0,38.0
4814,795.6659240722656,167.70274353027344,0.3574783504009247,9,66.51443481445312,12.44415283203125,0.7034200517218685,176.0,183.0,183.0
4814,12.121171951293945,162.7860107421875,0.3260882496833801,10,23.616376876831055,26.381620407104492,-0.18401563490539108,162.0,137.0,129.0
4815,704.8908996582031,622.3280029296875,0.6922688484191895,9,32.430442810058594,69.8293228149414,-0.04539102598036474,230.0,235.0,237.0
4815,14.133188247680664,159.7099151611328,0.6048209071159363,10,28.424015045166016,27.634906768798828,0.6582516372146039,167.0,141.0,131.0
4815,702.1313934326172,527.5551376342773,0.5886335372924805,9,76.02327728271484,29.67668914794922,87.41634001694827,217.0,218.0,220.0
4815,705.1839752197266,793.617919921875,0.548106849193573,9,28.214073181152344,62.59324645996094,0.4371035321440931,65.0,46.0,38.0
4815,878.0451049804688,293.0192565917969,0.5321967005729675,9,27.963497161865234,71.33024597167969,-0.17238826503986251,172.0,152.0,132.0
4815,701.7980346679688,886.6482238769531,0.3985445201396942,9,78.70306396484375,36.811012268066406,88.46357877144048,230.0,234.0,235.0
4815,17.711669921875,196.58013916015625,0.3710217773914337,10,34.97533416748047,33.561378479003906,-0.4980701475211707,148.5,141.0,140.0
4815,631.780517578125,113.92140197753906,0.35525068640708923,10,18.045560836791992,62.877960205078125,0.7441681598973712,75.5,67.0,62.5
4815,704.1201324462891,983.4893798828125,0.327905535697937,9,33.92231750488281,60.03605270385742,-1.6315207770168931,226.0,231.0,231.0
4815,278.5771789550781,191.02664184570312,0.297321081161499,9,25.397342681884766,63.93974304199219,86.02763961527963,162.0,137.0,129.0
4815,595.2492065429688,105.77497100830078,0.2717873156070709,10,32.30936050415039,75.86908721923828,5.810442780703493,176.0,172.0,171.0
4815,756.6882781982422,107.99750518798828,0.2543698251247406,10,31.031909942626953,71.49480438232422,-0.1846969195946734,60.0,45.0,46.0
4816,703.2044219970703,627.7520294189453,0.7939121127128601,9,31.12104034423828,71.21743774414062,1.2005514217581326,229.0,234.0,237.0
4816,701.6837615966797,799.8099975585938,0.7279164791107178,9,28.352022171020508,62.361351013183594,1.670211557509194,66.0,47.0,39.0
4816,697.3518981933594,892.9931030273438,0.669324517250061,9,36.26250457763672,77.37886047363281,0.6055248179779269,229.0,234.0,235.0
4816,702.4077758789062,533.5945053100586,0.6266374588012695,9,80.26557922363281,30.291458129882812,87.60822052130145,216.0,217.0,219.0
4816,645.8173828125,115.13140869140625,0.5221343636512756,10,33.60727310180664,74.02428436279297,1.1393755517964441,155.5,144.0,140.0
4816,102.10314178466797,324.80712890625,0.42731547355651855,9,28.35660171508789,74.77810668945312,1.6792882385859063,159.0,131.0,114.0
4816,1014.19482421875,664.7548217773438,0.3924955427646637,10,27.721670150756836,61.07181167602539,0.7563185861831478,63.0,51.0,73.0
4816,16.090408325195312,156.628662109375,0.3911987543106079,10,32.486568450927734,27.724628448486328,1.49860390838627,167.0,142.0,132.0
4816,880.4706115722656,308.2623291015625,0.3661772608757019,10,28.407302856445312,69.16827392578125,-0.251127192719872,171.0,149.0,128.0
4816,697.4932098388672,988.7884521484375,0.3372674882411957,9,34.04848861694336,69.29179382324219,0.29972076033291284,225.0,231.0,230.0
4816,694.6470336914062,430.66644287109375,0.2571665942668915,10,32.922767639160156,65.8422622680664,-0.6887135338609204,48.0,45.0,43.5
4817,701.1961517333984,633.1098480224609,0.6220876574516296,9,30.462265014648438,70.71194458007812,2.156168844785023,228.5,233.0,235.0
4817,697.3410339355469,805.2713928222656,0.6163120269775391,9,28.624704360961914,62.544681549072266,2.1325278525203166,66.0,46.0,39.0
4817,691.1111145019531,896.9055480957031,0.6141347885131836,9,35.96474075317383,76.92413330078125,0.9216231446409138,228.0,234.0,235.0
4817,650.6278686523438,120.31766510009766,0.5413022637367249,10,32.850372314453125,74.155029296875,2.0318591884473793,156.5,144.5,141.5
4817,18.32854461669922,151.81834411621094,0.5286215543746948,10,36.28375244140625,28.52267837524414,1.909550564093138,170.0,144.0,133.0
4817,883.3014831542969,324.119140625,0.47926872968673706,9,27.496400833129883,69.10006713867188,0.603325390343477,174.0,147.0,124.0
4817,701.4342498779297,538.0745162963867,0.46959176659584045,9,79.55979919433594,29.905059814453125,87.40823941259264,217.0,217.0,219.0
4817,606.3331909179688,115.4383316040039,0.3843347132205963,9,33.56155014038086,78.10517883300781,6.637512521734453,180.0,176.0,174.0
4817,695.5182647705078,436.1240234375,0.32514333724975586,10,33.89303970336914,67.4583511352539,0.62004628040105,49.0,46.0,44.5
4817,286.4012451171875,190.5117645263672,0.3195137679576874,9,26.1916561126709,66.12847900390625,88.9526408065809,163.0,138.0,131.0
4817,767.0363006591797,118.18755340576172,0.31404703855514526,10,31.87126350402832,64.96001434326172,1.1764222844111816,60.0,46.0,46.0
4817,21.708873748779297,188.2559051513672,0.27460718154907227,10,42.44019317626953,33.10151290893555,1.104126012707066,151.0,143.0,144.0
4818,697.8477325439453,637.8876495361328,0.5484000444412231,9,30.72998046875,71.64362335205078,3.1893826595902532,229.0,234.0,237.0
4818,684.8352813720703,902.38330078125,0.5298563838005066,9,34.461585998535156,78.28569030761719,1.5720641937353437,227.0,233.5,234.0
4818,290.27496337890625,189.832275390625,0.46573084592819214,9,63.716026306152344,25.419349670410156,-0.1743033593696842,163.0,139.0,131.0
4818,690.59375,810.3121032714844,0.38149020075798035,9,27.890031814575195,62.288795471191406,2.913807151581864,66.0,46.0,39.0
4818,700.1995239257812,540.9230117797852,0.3711014688014984,9,28.84984016418457,77.05293273925781,-0.008387268028760686,222.0,224.0,226.0
4818,1006.7316589355469,686.4403381347656,0.3515247404575348,9,26.920124053955078,70.06967163085938,2.2703021595895825,71.0,64.0,80.5
4818,885.1295776367188,340.6196594238281,0.3420291841030121,9,27.161945343017578,70.74925231933594,1.927371167967936,175.0,148.5,127.0
4818,610.8904113769531,119.13894653320312,0.28254714608192444,9,32.65349578857422,76.81297302246094,7.686680377780363,180.0,176.0,174.0
4818,20.33538246154785,147.2921905517578,0.2588769197463989,9,40.59942626953125,28.40542984008789,2.0176863324761913,171.0,144.0,132.0
4818,771.7809753417969,125.77879333496094,0.2557350993156433,10,30.77829360961914,67.99797058105469,1.6762465632494292,60.0,45.0,45.5
4819,678.2549743652344,906.3813171386719,0.7434995770454407,9,35.286861419677734,77.96246337890625,2.5932187759523875,227.0,233.0,234.0
4819,694.9657897949219,643.1002960205078,0.7356724143028259,9,30.51235580444336,72.9080810546875,3.7988718154119905,228.0,233.0,236.0
4819,685.4008483886719,815.4473876953125,0.6640466451644897,9,28.71802520751953,63.10834503173828,3.8757601086724707,65.0,47.0,40.0
4819,72.19881439208984,333.1968078613281,0.6434533596038818,10,28.26382064819336,67.22517395019531,2.407738585738344,112.0,95.0,76.0
4819,885.6576232910156,355.6703186035156,0.4902232587337494,10,28.23975372314453,72.67781066894531,2.609097471668786,180.0,152.0,130.0
4819,698.1426849365234,548.1502838134766,0.47595927119255066,9,31.148704528808594,80.42555236816406,0.054743886156372865,218.0,221.0,221.0
4819,22.36083984375,142.40538024902344,0.4614343047142029,9,45.877281188964844,26.731613159179688,3.7326693531079957,173.0,145.0,133.0
4819,695.5533599853516,623.6578979492188,0.4510780870914459,9,31.72775650024414,33.4743766784668,2.3878633755838417,228.0,235.0,234.0
4819,293.3492431640625,188.85719299316406,0.42465174198150635,9,63.905845642089844,25.897518157958984,0.45180740864282315,166.0,142.0,134.0
4819,108.5893325805664,315.4581298828125,0.40242353081703186,9,28.814111709594727,77.34407043457031,3.611900509524769,165.0,135.0,115.0
4819,674.3046875,1003.7872314453125,0.32520592212677,9,33.346771240234375,70.47050476074219,2.7046161731075333,225.0,230.0,229.0
4820,671.5010833740234,912.2721557617188,0.7289382815361023,9,36.006675720214844,80.00772094726562,3.8169338237852664,227.0,232.0,232.0
4820,681.3475646972656,819.7746887207031,0.6928758025169373,9,28.712230682373047,63.606475830078125,4.865098068910008,65.0,46.0,39.0
4820,692.4326934814453,647.9140777587891,0.6723966598510742,9,30.865421295166016,72.65718078613281,3.8045848417658834,230.0,234.5,237.0
4820,26.730854034423828,174.83460998535156,0.5564969778060913,10,52.79767990112305,31.92334747314453,2.9420668458293804,57.0,44.0,40.0
4820,693.6883392333984,625.9421997070312,0.551268458366394,9,32.608734130859375,28.51575469970703,1.5646291059369617,229.0,235.0,234.0
4820,697.3392028808594,552.9379653930664,0.541597306728363,9,31.562232971191406,79.63345336914062,1.2108296825202383,218.0,220.0,220.0
4820,885.9422912597656,370.8837890625,0.5257835388183594,10,28.242509841918945,72.63063049316406,3.471019960487028,185.0,158.0,136.0
4820,664.3690643310547,134.8820037841797,0.5187090039253235,10,33.14159393310547,73.8558349609375,4.913034470939273,163.5,150.0,147.0
4820,73.67839813232422,330.6894836425781,0.5112442970275879,10,27.895709991455078,68.57592010498047,2.5690843025201473,87.0,80.0,67.0
4820,24.071910858154297,137.6657257080078,0.44657814502716064,9,48.771827697753906,27.289203643798828,4.790468433830687,174.0,146.0,135.0
4820,109.98953247070312,313.6002502441406,0.4076926112174988,9,28.785791397094727,78.40978240966797,3.7679566716812203,166.0,136.0,116.0
4820,34.82631301879883,334.72760009765625,0.3338475823402405,9,64.14181518554688,32.3768196105957,85.8840143974126,48.0,41.0,49.0
4820,780.0089416503906,137.3395538330078,0.31610509753227234,10,30.172515869140625,63.13603973388672,3.1285984582887827,61.0,46.5,47.0
4820,620.2002182006836,127.7767562866211,0.277587354183197,9,33.45846939086914,77.16898345947266,9.09775818671727,182.0,179.0,174.0
4821,666.1140441894531,917.6716918945312,0.7407076954841614,9,34.95872116088867,81.10581970214844,4.316699192241923,227.0,232.0,232.0
4821,689.4362030029297,653.2257690429688,0.6842881441116333,9,30.922361373901367,73.2153549194336,4.580494331479332,230.0,235.0,238.0
4821,675.4942169189453,825.13232421875,0.5461127161979675,9,28.455734252929688,64.86724853515625,6.424233888485281,65.0,46.0,39.0
4821,659.9586334228516,1014.6130981445312,0.5020067691802979,9,31.570810317993164,68.127685546875,3.320526560522729,225.0,230.0,229.0
4821,297.56304931640625,189.700439453125,0.448477178812027,9,61.14752197265625,24.95419692993164,1.474850218000258,166.0,142.0,134.0
4821,691.3274078369141,628.5625610351562,0.4341089129447937,9,30.727005004882812,23.235027313232422,2.5129885991970675,232.0,238.0,237.0
4821,695.1352691650391,555.1172256469727,0.4071934223175049,9,29.815248489379883,73.79798126220703,2.6412143018066554,222.0,225.5,226.5
4821,885.3045654296875,386.1512145996094,0.3912012279033661,10,28.4268856048584,71.631103515625,4.114428262613872,186.0,161.0,142.0
4821,25.886547088623047,135.9500732421875,0.38321903347969055,9,51.97370529174805,27.291015625,4.909215114532767,176.0,147.0,135.0
4821,74.48165130615234,329.19610595703125,0.2961536645889282,10,27.584789276123047,68.09555053710938,3.1304759065368897,107.5,91.5,74.0
4821,666.6702880859375,140.20338439941406,0.2714093327522278,10,32.23088836669922,75.02264404296875,4.388297930877051,164.0,151.0,144.0
4821,783.471435546875,145.99046325683594,0.2632979452610016,10,30.37619400024414,68.46267700195312,4.5098074230984,62.0,46.5,48.5
4822,686.7885284423828,659.3042907714844,0.7819291353225708,9,30.876413345336914,73.36116027832031,5.925584402184276,229.0,233.0,237.0
4822,661.7953796386719,922.728759765625,0.6878288388252258,9,35.14393615722656,78.58882141113281,4.242064007633901,227.0,234.0,232.0
4822,672.1145172119141,831.4259948730469,0.6487950086593628,9,27.964120864868164,62.85411834716797,5.609271511531816,63.0,46.0,38.0
4822,669.3400115966797,146.83245849609375,0.585860550403595,10,32.33679962158203,72.81834411621094,5.352428651095833,159.0,145.0,139.0
4822,783.1077270507812,151.3557586669922,0.5731733441352844,10,29.190975189208984,63.01332473754883,5.3529114600927885,60.0,45.0,43.0
4822,694.0223083496094,564.833366394043,0.5039140582084656,9,30.587257385253906,79.85245513916016,1.6730386154953445,217.0,219.5,220.0
4822,885.0479125976562,401.7067565917969,0.4859429597854614,9,27.097332000732422,70.93838500976562,4.2987605541605305,188.0,165.0,144.0
4822,624.8947982788086,139.10772705078125,0.4813152849674225,9,33.148094177246094,78.14034271240234,9.928674604911416,183.0,177.0,173.0
4822,300.64263916015625,191.94207763671875,0.47119376063346863,9,63.02565002441406,24.920515060424805,2.233792023711514,167.0,144.0,135.0
4822,654.9332122802734,1019.9739990234375,0.4655744731426239,9,31.450469970703125,68.57039642333984,4.2264160442454015,225.0,230.0,229.0
4822,75.18983459472656,329.1923522949219,0.3723605275154114,10,27.973529815673828,69.56912231445312,4.076802458023565,103.0,91.0,74.0
4822,689.0172424316406,631.804443359375,0.33822545409202576,9,30.375343322753906,16.99279022216797,3.225860778956587,232.0,238.0,237.0
4822,26.822322845458984,135.43443298339844,0.30820977687835693,9,53.76515579223633,27.134475708007812,5.582814346894948,176.0,149.0,136.0
4823,684.8872833251953,665.4515686035156,0.6117039322853088,9,30.271991729736328,72.4305419921875,6.422061461442394,230.0,234.0,238.0
4823,668.8950653076172,836.341552734375,0.6058309674263,9,27.13323211669922,62.92430114746094,6.437189049793503,63.0,46.0,39.0
4823,657.2148132324219,928.3026123046875,0.5604826807975769,9,34.55762481689453,79.82328796386719,5.686428316604041,227.0,234.0,232.0
4823,883.944091796875,416.8025207519531,0.5169203281402588,9,26.339099884033203,70.79295349121094,4.999664748390307,194.0,173.0,154.0
4823,692.6246948242188,570.6855773925781,0.4488976001739502,9,29.7449893951416,78.85782623291016,2.0446211834681365,218.0,220.0,220.0
4823,74.79718780517578,330.4101257324219,0.4287976622581482,10,27.759567260742188,69.50645446777344,4.455326419183794,117.0,100.0,80.0
4823,302.958984375,195.89210510253906,0.4060102701187134,9,63.834510803222656,25.44463348388672,3.0171043712681986,168.0,145.0,135.0
4823,27.33343505859375,135.61695861816406,0.313362717628479,9,55.435935974121094,27.470035552978516,6.132624511400287,176.0,149.0,137.0
4823,29.627361297607422,173.06776428222656,0.3010737895965576,10,59.594974517822266,32.50609588623047,4.4266268180650465,51.0,41.0,37.0
4823,822.9239501953125,231.5800323486328,0.2794148921966553,9,63.42342758178711,11.085729598999023,7.537903489731853,182.0,185.5,185.5
4824,654.0900573730469,934.9295043945312,0.7853314280509949,9,36.01134490966797,80.43659973144531,4.946867812992932,227.0,232.0,232.0
4824,682.2671203613281,671.1505126953125,0.7176757454872131,9,30.549663543701172,73.32669067382812,6.9652249981116645,229.0,234.0,237.0
4824,883.0938110351562,431.66461181640625,0.6217333674430847,9,26.815839767456055,70.70375061035156,5.103857576631559,194.5,173.0,154.0
4824,665.7245330810547,842.7196350097656,0.600322425365448,9,28.89327621459961,64.686279296875,7.08198665508621,63.0,46.0,39.0
4824,880.8626403808594,453.08594131469727,0.5231921672821045,9,28.495025634765625,27.83517837524414,2.3361129532333593,171.0,144.0,121.0
4824,690.5559387207031,576.3138580322266,0.5127778649330139,9,30.408740997314453,80.61778259277344,2.9330708463622392,219.5,221.0,221.5
4824,27.975341796875,137.52931213378906,0.4405069053173065,9,56.345802307128906,27.863052368164062,6.311967349758251,177.0,149.0,140.0
4824,645.8795166015625,1031.8639526367188,0.43421903252601624,9,30.506149291992188,68.7831802368164,4.283777680442461,225.0,230.0,228.0
4824,304.7026672363281,199.0453338623047,0.394549697637558,9,64.09381103515625,26.16374397277832,2.9793872128977417,168.0,144.0,135.0
4824,75.43834686279297,333.2312316894531,0.35206103324890137,10,28.060070037841797,69.0431900024414,5.447609471614076,118.0,103.0,83.0
4824,30.83908462524414,175.18704223632812,0.261107474565506,10,60.26036071777344,31.599651336669922,4.365112853739443,50.0,40.0,37.0
4825,650.6898803710938,940.3854064941406,0.745445966720581,9,34.549415588378906,80.0380859375,6.424405923875001,227.0,234.0,232.0
4825,680.6688690185547,677.542236328125,0.6693494319915771,9,31.223487854003906,73.35935974121094,6.795881129811777,230.0,235.0,238.0
4825,663.4639587402344,849.0066528320312,0.5992043614387512,9,28.261686325073242,63.412353515625,8.248839097418264,63.0,46.0,39.0
4825,879.4127807617188,461.0100288391113,0.5371293425559998,9,27.384126663208008,41.79407501220703,4.7283696345574,155.5,131.0,112.5
4825,28.455907821655273,140.00746154785156,0.5276749730110168,9,58.90492248535156,27.312925338745117,6.870145776657326,177.0,150.0,140.0
4825,74.6180648803711,336.16375732421875,0.44330736994743347,10,27.586902618408203,69.98927307128906,6.035780539819146,103.0,89.0,75.0
4825,305.9136657714844,203.90478515625,0.40419116616249084,9,67.03575134277344,25.768463134765625,3.5627193055192694,168.5,145.0,135.0
4825,688.3212127685547,582.1009368896484,0.3312625288963318,9,29.292152404785156,79.50843048095703,3.326170004324452,221.0,223.0,223.5
4825,30.848276138305664,177.4731903076172,0.3294001519680023,10,61.653804779052734,31.619281768798828,4.3644853301094475,49.0,40.0,36.5
4825,178.20639038085938,390.4556884765625,0.28029391169548035,10,69.18428802490234,25.08464813232422,6.638322752924746,58.0,46.0,70.0
4825,642.8650512695312,1038.4292602539062,0.2571304440498352,9,31.45482635498047,68.3425521850586,5.1282925783872795,225.0,230.0,228.0
4826,679.2562103271484,683.8637237548828,0.7873659133911133,9,31.260093688964844,73.80406188964844,6.7008877126088855,228.0,233.0,237.0
4826,879.3667297363281,467.368257522583,0.7130728960037231,9,27.367523193359375,56.59736251831055,4.941943246601352,74.0,54.0,42.0
4826,648.2700500488281,947.0511169433594,0.674311101436615,9,35.02275848388672,80.2666244506836,5.823553328815333,227.0,234.0,232.0
4826,688.5001068115234,588.1662902832031,0.5752921104431152,9,31.455341339111328,79.07757568359375,4.0386771958502,221.5,221.5,223.0
4826,74.55038452148438,340.1059265136719,0.573674201965332,10,28.03624153137207,69.32748413085938,6.151828868912248,103.0,89.0,75.0
4826,637.679313659668,1046.3931274414062,0.4479677379131317,9,30.377029418945312,67.92137145996094,4.954893285267696,225.0,230.0,228.0
4826,672.2670288085938,171.16903686523438,0.4335649609565735,10,32.961090087890625,74.48127746582031,6.4428431657658045,164.0,151.0,145.0
4826,660.1306304931641,855.5268859863281,0.40125468373298645,9,28.219409942626953,63.49725341796875,8.593872933530628,63.0,46.0,39.0
4826,30.685741424560547,181.63841247558594,0.37074676156044006,10,61.632713317871094,32.45079040527344,4.621725195290937,51.0,41.0,37.0
4826,303.00164794921875,208.3292694091797,0.33945950865745544,9,64.42977905273438,25.325725555419922,3.643244674512781,168.0,144.0,135.0
4826,178.6058807373047,394.6267395019531,0.2968522906303406,10,68.61792755126953,25.808330535888672,7.843117322983043,59.0,46.0,69.5
4826,27.953575134277344,143.11146545410156,0.28889432549476624,10,59.717742919921875,27.67389678955078,7.671772636143165,177.0,150.0,141.0
4826,714.3564605712891,175.42648315429688,0.2791682183742523,9,29.790849685668945,71.39279174804688,7.214042386272882,73.0,64.0,111.0
4826,816.3133850097656,301.0418395996094,0.26270827651023865,9,62.31483459472656,10.619346618652344,9.016782025238538,166.0,171.0,171.0
4826,788.3028564453125,180.4439697265625,0.26164981722831726,10,31.13705062866211,69.68907928466797,6.565339620322221,61.0,47.0,47.0
4827,677.7623443603516,690.9060821533203,0.8101558685302734,9,31.081798553466797,73.95718383789062,6.634519191330695,228.0,233.0,236.0
4827,646.6315155029297,953.8689575195312,0.7399938702583313,9,35.92247009277344,80.20401000976562,5.561898600109076,227.0,234.0,233.0
4827,878.2592163085938,474.6748809814453,0.7199121713638306,9,27.444976806640625,70.51156616210938,5.640476511415488,180.0,156.0,136.0
4827,73.83694458007812,344.69781494140625,0.5797176361083984,10,27.951889038085938,69.57794189453125,5.594508911414479,116.0,99.0,80.0
4827,687.0792236328125,594.6991577148438,0.5241994261741638,9,30.125343322753906,80.4759521484375,3.202348493069053,222.0,224.0,224.0
4827,672.46630859375,178.4099884033203,0.47913283109664917,10,32.64214324951172,73.58731079101562,6.636412861278081,161.0,149.0,143.5
4827,304.8566589355469,214.0518035888672,0.4788822531700134,9,66.10929107666016,25.041608810424805,4.513707461114477,169.0,145.0,135.0
4827,28.375844955444336,148.5806884765625,0.39982444047927856,9,58.963783264160156,27.291278839111328,7.1941195782376015,177.0,150.0,140.0
4827,788.2174987792969,187.6543731689453,0.38725215196609497,10,30.68472671508789,67.87100219726562,6.955896240365897,62.0,47.0,47.0
4827,657.8486938476562,861.9984741210938,0.381216436624527,9,28.737159729003906,63.807247161865234,8.151126411152061,64.0,47.0,39.0
4827,628.656135559082,168.81158447265625,0.33656546473503113,9,35.09377670288086,78.15747833251953,12.538930433974755,182.0,175.5,171.5
