frame,timestamp,t_sec,lat,lon,rel_alt,abs_alt,yaw,pitch,roll,focal_len,dzoom,gsd
2796,2024-11-24 17:39:36.818,93.242,48.26504,25.904319,101.367,425.324,48.1,-89.9,0.0,24.0,1.0,0.07919296875
2797,2024-11-24 17:39:36.851,93.275,48.265052,25.904339,101.366,425.323,48.1,-89.9,0.0,24.0,1.0,0.0791921875
2798,2024-11-24 17:39:36.884,93.308,48.265052,25.904339,101.366,425.323,48.1,-89.9,0.0,24.0,1.0,0.0791921875
2799,2024-11-24 17:39:36.919,93.343,48.265052,25.904339,101.366,425.323,48.1,-89.9,0.0,24.0,1.0,0.0791921875
2800,2024-11-24 17:39:36.951,93.375,48.265052,25.904339,101.366,425.323,48.1,-89.9,0.0,24.0,1.0,0.0791921875
2801,2024-11-24 17:39:36.984,93.408,48.265064,25.90436,101.367,425.324,48.1,-89.9,0.0,24.0,1.0,0.07919296875
2802,2024-11-24 17:39:37.018,93.442,48.265064,25.90436,101.367,425.324,48.1,-89.9,0.0,24.0,1.0,0.07919296875
2803,2024-11-24 17:39:37.051,93.475,48.265076,25.90438,101.371,425.328,48.1,-89.9,0.0,24.0,1.0,0.07919609375
2804,2024-11-24 17:39:37.084,93.508,48.265076,25.90438,101.371,425.328,48.0,-89.9,0.0,24.0,1.0,0.07919609375
2805,2024-11-24 17:39:37.118,93.542,48.265076,25.90438,101.371,425.328,48.0,-89.9,0.0,24.0,1.0,0.07919609375
2806,2024-11-24 17:39:37.152,93.576,48.265088,25.9044,101.37,425.327,48.1,-89.9,0.0,24.0,1.0,0.0791953125
2807,2024-11-24 17:39:37.184,93.608,48.265088,25.9044,101.37,425.327,48.1,-89.9,0.0,24.0,1.0,0.0791953125
2808,2024-11-24 17:39:37.218,93.642,48.265088,25.9044,101.37,425.327,48.1,-89.9,0.0,24.0,1.0,0.0791953125
2809,2024-11-24 17:39:37.251,93.675,48.2651,25.904421,101.37,425.326,48.1,-89.9,0.0,24.0,1.0,0.0791953125
2810,2024-11-24 17:39:37.284,93.708,48.2651,25.904421,101.37,425.326,48.1,-90.0,0.0,24.0,1.0,0.0791953125
2811,2024-11-24 17:39:37.318,93.742,48.2651,25.904421,101.37,425.326,48.1,-90.0,0.0,24.0,1.0,0.0791953125
2812,2024-11-24 17:39:37.352,93.776,48.265112,25.904441,101.366,425.322,48.1,-90.0,0.0,24.0,1.0,0.0791921875
2813,2024-11-24 17:39:37.384,93.808,48.265112,25.904441,101.366,425.322,48.1,-90.0,0.0,24.0,1.0,0.0791921875
2814,2024-11-24 17:39:37.419,93.843,48.265112,25.904441,101.366,425.322,48.1,-90.0,0.0,24.0,1.0,0.0791921875
2815,2024-11-24 17:39:37.452,93.876,48.265124,25.904461,101.37,425.326,48.1,-90.0,0.0,24.0,1.0,0.0791953125
2816,2024-11-24 17:39:37.485,93.909,48.265124,25.904461,101.37,425.326,48.1,-90.0,0.0,24.0,1.0,0.0791953125
2817,2024-11-24 17:39:37.518,93.942,48.265124,25.904461,101.37,425.326,48.1,-90.0,0.0,24.0,1.0,0.0791953125
2818,2024-11-24 17:39:37.552,93.976,48.265136,25.904482,101.363,425.319,48.1,-89.9,0.0,24.0,1.0,0.07918984375
2819,2024-11-24 17:39:37.585,94.009,48.265136,25.904482,101.363,425.319,48.1,-89.9,0.0,24.0,1.0,0.07918984375
2820,2024-11-24 17:39:37.619,94.043,48.265136,25.904482,101.363,425.319,48.1,-89.9,0.0,24.0,1.0,0.07918984375
2821,2024-11-24 17:39:37.654,94.078,48.265149,25.904502,101.368,425.325,48.1,-89.9,0.0,24.0,1.0,0.07919375
2822,2024-11-24 17:39:37.685,94.109,48.265149,25.904502,101.368,425.325,48.1,-90.0,0.0,24.0,1.0,0.07919375
2823,2024-11-24 17:39:37.718,94.142,48.265149,25.904502,101.368,425.325,48.1,-90.0,0.0,24.0,1.0,0.07919375
2824,2024-11-24 17:39:37.752,94.176,48.265161,25.904523,101.37,425.326,48.1,-90.0,0.0,24.0,1.0,0.0791953125
2825,2024-11-24 17:39:37.785,94.209,48.265161,25.904523,101.37,425.326,48.1,-90.0,0.0,24.0,1.0,0.0791953125
2826,2024-11-24 17:39:37.819,94.243,48.265161,25.904523,101.37,425.326,48.1,-90.0,0.0,24.0,1.0,0.0791953125
2827,2024-11-24 17:39:37.852,94.276,48.265173,25.904543,101.368,425.324,48.1,-89.9,0.0,24.0,1.0,0.07919375
2828,2024-11-24 17:39:37.885,94.309,48.265173,25.904543,101.368,425.324,48.1,-89.9,0.0,24.0,1.0,0.07919375
2829,2024-11-24 17:39:37.919,94.343,48.265173,25.904543,101.368,425.324,48.1,-89.9,0.0,24.0,1.0,0.07919375
2830,2024-11-24 17:39:37.953,94.377,48.265173,25.904543,101.368,425.324,48.1,-89.9,0.0,24.0,1.0,0.07919375
2831,2024-11-24 17:39:37.986,94.41,48.265185,25.904564,101.368,425.325,48.1,-89.9,0.0,24.0,1.0,0.07919375
2832,2024-11-24 17:39:38.019,94.443,48.265185,25.904564,101.368,425.325,48.1,-89.9,0.0,24.0,1.0,0.07919375
2833,2024-11-24 17:39:38.052,94.476,48.265197,25.904585,101.368,425.325,48.1,-90.0,0.0,24.0,1.0,0.07919375
2834,2024-11-24 17:39:38.085,94.509,48.265197,25.904585,101.368,425.325,48.1,-90.0,0.0,24.0,1.0,0.07919375
2835,2024-11-24 17:39:38.118,94.542,48.265197,25.904585,101.368,425.325,48.1,-90.0,0.0,24.0,1.0,0.07919375
2836,2024-11-24 17:39:38.152,94.576,48.26521,25.904605,101.361,425.318,48.1,-89.9,0.0,24.0,1.0,0.07918828125
2837,2024-11-24 17:39:38.186,94.61,48.26521,25.904605,101.361,425.318,48.1,-89.9,0.0,24.0,1.0,0.07918828125
2838,2024-11-24 17:39:38.221,94.645,48.26521,25.904605,101.361,425.318,48.1,-89.9,0.0,24.0,1.0,0.07918828125
2839,2024-11-24 17:39:38.252,94.676,48.26521,25.904605,101.361,425.318,48.0,-89.9,0.0,24.0,1.0,0.07918828125
2840,2024-11-24 17:39:38.285,94.709,48.265222,25.904627,101.367,425.324,48.0,-89.9,0.0,24.0,1.0,0.07919296875
2841,2024-11-24 17:39:38.319,94.743,48.265222,25.904627,101.367,425.324,48.0,-89.9,0.0,24.0,1.0,0.07919296875
2842,2024-11-24 17:39:38.352,94.776,48.265222,25.904627,101.367,425.324,48.0,-89.9,0.0,24.0,1.0,0.07919296875
2843,2024-11-24 17:39:38.385,94.809,48.265234,25.904646,101.355,425.312,48.1,-89.9,0.0,24.0,1.0,0.07918359375
2844,2024-11-24 17:39:38.419,94.843,48.265234,25.904646,101.355,425.312,48.1,-89.9,0.0,24.0,1.0,0.07918359375
2845,2024-11-24 17:39:38.453,94.877,48.265246,25.904666,101.349,425.306,48.1,-89.9,0.0,24.0,1.0,0.07917890625
2846,2024-11-24 17:39:38.487,94.911,48.265246,25.904666,101.349,425.306,48.1,-89.9,0.0,24.0,1.0,0.07917890625
2847,2024-11-24 17:39:38.519,94.943,48.265246,25.904666,101.349,425.306,48.1,-89.9,0.0,24.0,1.0,0.07917890625
2848,2024-11-24 17:39:38.553,94.977,48.265258,25.904687,101.331,425.288,48.1,-89.9,0.0,24.0,1.0,0.07916484375
2849,2024-11-24 17:39:38.586,95.01,48.265258,25.904687,101.331,425.288,48.1,-90.0,0.0,24.0,1.0,0.07916484375
2850,2024-11-24 17:39:38.619,95.043,48.265258,25.904687,101.331,425.288,48.1,-90.0,0.0,24.0,1.0,0.07916484375
2851,2024-11-24 17:39:38.655,95.079,48.265271,25.904707,101.33,425.287,48.1,-90.0,0.0,24.0,1.0,0.07916406250000001
2852,2024-11-24 17:39:38.686,95.11,48.265271,25.904707,101.33,425.287,48.1,-90.0,0.0,24.0,1.0,0.07916406250000001
2853,2024-11-24 17:39:38.719,95.143,48.265271,25.904707,101.33,425.287,48.1,-90.0,0.0,24.0,1.0,0.07916406250000001
2854,2024-11-24 17:39:38.753,95.177,48.265283,25.904728,101.325,425.282,48.1,-89.9,0.0,24.0,1.0,0.07916015625
2855,2024-11-24 17:39:38.787,95.211,48.265283,25.904728,101.325,425.282,48.1,-89.9,0.0,24.0,1.0,0.07916015625
2856,2024-11-24 17:39:38.820,95.244,48.265283,25.904728,101.325,425.282,48.1,-89.9,0.0,24.0,1.0,0.07916015625
2857,2024-11-24 17:39:38.852,95.276,48.265295,25.904749,101.306,425.263,48.1,-90.0,0.0,24.0,1.0,0.0791453125
2858,2024-11-24 17:39:38.886,95.31,48.265295,25.904749,101.306,425.263,48.1,-90.0,0.0,24.0,1.0,0.0791453125
2859,2024-11-24 17:39:38.920,95.344,48.265295,25.904749,101.306,425.263,48.1,-90.0,0.0,24.0,1.0,0.0791453125
2860,2024-11-24 17:39:38.953,95.377,48.265308,25.904769,101.287,425.243,48.1,-90.0,0.0,24.0,1.0,0.07913046875
2861,2024-11-24 17:39:38.987,95.411,48.265308,25.904769,101.287,425.243,48.1,-90.0,0.0,24.0,1.0,0.07913046875
2862,2024-11-24 17:39:39.020,95.444,48.265308,25.904769,101.287,425.243,48.1,-90.0,0.0,24.0,1.0,0.07913046875
2863,2024-11-24 17:39:39.053,95.477,48.26532,25.90479,101.271,425.228,48.1,-89.9,0.0,24.0,1.0,0.07911796875
2864,2024-11-24 17:39:39.086,95.51,48.26532,25.90479,101.271,425.228,48.1,-89.9,0.0,24.0,1.0,0.07911796875
2865,2024-11-24 17:39:39.120,95.544,48.26532,25.90479,101.271,425.228,48.1,-89.9,0.0,24.0,1.0,0.07911796875
2866,2024-11-24 17:39:39.154,95.578,48.265332,25.904811,101.256,425.212,48.1,-90.0,0.0,24.0,1.0,0.07910625
2867,2024-11-24 17:39:39.186,95.61,48.265332,25.904811,101.256,425.212,48.1,-90.0,0.0,24.0,1.0,0.07910625
2868,2024-11-24 17:39:39.221,95.645,48.265332,25.904811,101.256,425.212,48.1,-90.0,0.0,24.0,1.0,0.07910625
2869,2024-11-24 17:39:39.254,95.678,48.265345,25.904831,101.245,425.202,48.1,-90.0,0.0,24.0,1.0,0.07909765625000001
2870,2024-11-24 17:39:39.286,95.71,48.265345,25.904831,101.245,425.202,48.1,-90.0,0.0,24.0,1.0,0.07909765625000001
2871,2024-11-24 17:39:39.320,95.744,48.265345,25.904831,101.245,425.202,48.1,-90.0,0.0,24.0,1.0,0.07909765625000001
2872,2024-11-24 17:39:39.355,95.779,48.265357,25.904852,101.249,425.205,48.1,-89.9,0.0,24.0,1.0,0.07910078124999999
2873,2024-11-24 17:39:39.386,95.81,48.265357,25.904852,101.249,425.205,48.1,-89.9,0.0,24.0,1.0,0.07910078124999999
2874,2024-11-24 17:39:39.422,95.846,48.265357,25.904852,101.249,425.205,48.1,-89.9,0.0,24.0,1.0,0.07910078124999999
2875,2024-11-24 17:39:39.454,95.878,48.265369,25.904873,101.239,425.196,48.1,-90.0,0.0,24.0,1.0,0.07909296874999999
2876,2024-11-24 17:39:39.486,95.91,48.265369,25.904873,101.239,425.196,48.1,-90.0,0.0,24.0,1.0,0.07909296874999999
2877,2024-11-24 17:39:39.520,95.944,48.265369,25.904873,101.239,425.196,48.1,-90.0,0.0,24.0,1.0,0.07909296874999999
2878,2024-11-24 17:39:39.554,95.978,48.265382,25.904894,101.235,425.192,48.1,-90.0,0.0,24.0,1.0,0.07908984375
2879,2024-11-24 17:39:39.588,96.012,48.265382,25.904894,101.235,425.192,48.1,-90.0,0.0,24.0,1.0,0.07908984375
2880,2024-11-24 17:39:39.621,96.045,48.265382,25.904894,101.235,425.192,48.1,-90.0,0.0,24.0,1.0,0.07908984375
2881,2024-11-24 17:39:39.655,96.079,48.265394,25.904914,101.223,425.18,48.1,-90.0,0.0,24.0,1.0,0.07908046875
2882,2024-11-24 17:39:39.688,96.112,48.265394,25.904914,101.223,425.18,48.1,-90.0,0.0,24.0,1.0,0.07908046875
2883,2024-11-24 17:39:39.720,96.144,48.265394,25.904914,101.223,425.18,48.1,-90.0,0.0,24.0,1.0,0.07908046875
2884,2024-11-24 17:39:39.754,96.178,48.265407,25.904935,101.214,425.171,48.1,-90.0,0.0,24.0,1.0,0.0790734375
2885,2024-11-24 17:39:39.788,96.212,48.265407,25.904935,101.214,425.171,48.1,-90.0,0.0,24.0,1.0,0.0790734375
2886,2024-11-24 17:39:39.822,96.246,48.265407,25.904935,101.214,425.171,48.1,-90.0,0.0,24.0,1.0,0.0790734375
2887,2024-11-24 17:39:39.855,96.279,48.265419,25.904956,101.205,425.162,48.1,-89.9,0.0,24.0,1.0,0.07906640625
2888,2024-11-24 17:39:39.887,96.311,48.265419,25.904956,101.205,425.162,48.1,-89.9,0.0,24.0,1.0,0.07906640625
2889,2024-11-24 17:39:39.920,96.344,48.265419,25.904956,101.205,425.162,48.1,-89.9,0.0,24.0,1.0,0.07906640625
2890,2024-11-24 17:39:39.954,96.378,48.265432,25.904977,101.199,425.156,48.1,-89.9,0.0,24.0,1.0,0.07906171875
2891,2024-11-24 17:39:39.989,96.413,48.265432,25.904977,101.199,425.156,48.1,-89.9,0.0,24.0,1.0,0.07906171875
2892,2024-11-24 17:39:40.021,96.445,48.265432,25.904977,101.199,425.156,48.1,-89.9,0.0,24.0,1.0,0.07906171875
2893,2024-11-24 17:39:40.054,96.478,48.265444,25.904998,101.19,425.147,48.6,-90.0,0.0,24.0,1.0,0.0790546875
2894,2024-11-24 17:39:40.087,96.511,48.265444,25.904998,101.19,425.147,48.6,-90.0,0.0,24.0,1.0,0.0790546875
2895,2024-11-24 17:39:40.121,96.545,48.265444,25.904998,101.19,425.147,48.6,-90.0,0.0,24.0,1.0,0.0790546875
2896,2024-11-24 17:39:40.155,96.579,48.265456,25.905019,101.188,425.145,48.9,-90.0,0.0,24.0,1.0,0.079053125
2897,2024-11-24 17:39:40.187,96.611,48.265456,25.905019,101.188,425.145,48.9,-90.0,0.0,24.0,1.0,0.079053125
2898,2024-11-24 17:39:40.221,96.645,48.265456,25.905019,101.188,425.145,48.9,-90.0,0.0,24.0,1.0,0.079053125
2899,2024-11-24 17:39:40.254,96.678,48.265469,25.905041,101.201,425.158,48.9,-89.9,0.0,24.0,1.0,0.07906328124999999
2900,2024-11-24 17:39:40.290,96.714,48.265469,25.905041,101.201,425.158,48.9,-89.9,0.0,24.0,1.0,0.07906328124999999
2901,2024-11-24 17:39:40.322,96.746,48.265469,25.905041,101.201,425.158,48.9,-89.9,0.0,24.0,1.0,0.07906328124999999
2902,2024-11-24 17:39:40.355,96.779,48.265481,25.905061,101.209,425.166,48.9,-90.0,0.0,24.0,1.0,0.07906953125
2903,2024-11-24 17:39:40.387,96.811,48.265481,25.905061,101.209,425.166,48.9,-90.0,0.0,24.0,1.0,0.07906953125
2904,2024-11-24 17:39:40.422,96.846,48.265481,25.905061,101.209,425.166,48.9,-90.0,0.0,24.0,1.0,0.07906953125
2905,2024-11-24 17:39:40.454,96.878,48.265493,25.905082,101.222,425.179,48.9,-90.0,0.0,24.0,1.0,0.0790796875
2906,2024-11-24 17:39:40.487,96.911,48.265493,25.905082,101.222,425.179,48.9,-90.0,0.0,24.0,1.0,0.0790796875
2907,2024-11-24 17:39:40.521,96.945,48.265493,25.905082,101.222,425.179,48.9,-90.0,0.0,24.0,1.0,0.0790796875
2908,2024-11-24 17:39:40.555,96.979,48.265505,25.905103,101.225,425.181,48.9,-90.0,0.0,24.0,1.0,0.07908203124999999
2909,2024-11-24 17:39:40.588,97.012,48.265505,25.905103,101.225,425.181,48.9,-90.0,0.0,24.0,1.0,0.07908203124999999
2910,2024-11-24 17:39:40.621,97.045,48.265505,25.905103,101.225,425.181,48.9,-90.0,0.0,24.0,1.0,0.07908203124999999
2911,2024-11-24 17:39:40.655,97.079,48.265517,25.905124,101.234,425.191,48.9,-90.0,0.0,24.0,1.0,0.0790890625
2912,2024-11-24 17:39:40.688,97.112,48.265517,25.905124,101.234,425.191,48.9,-90.0,0.0,24.0,1.0,0.0790890625
2913,2024-11-24 17:39:40.721,97.145,48.265517,25.905124,101.234,425.191,48.9,-90.0,0.0,24.0,1.0,0.0790890625
2914,2024-11-24 17:39:40.758,97.182,48.265529,25.905145,101.234,425.191,48.9,-89.9,0.0,24.0,1.0,0.0790890625
2915,2024-11-24 17:39:40.789,97.213,48.265529,25.905145,101.234,425.191,48.9,-89.9,0.0,24.0,1.0,0.0790890625
2916,2024-11-24 17:39:40.822,97.246,48.265529,25.905145,101.234,425.191,48.9,-89.9,0.0,24.0,1.0,0.0790890625
2917,2024-11-24 17:39:40.855,97.279,48.265541,25.905166,101.23,425.187,48.9,-89.9,0.0,24.0,1.0,0.0790859375
2918,2024-11-24 17:39:40.888,97.312,48.265541,25.905166,101.23,425.187,48.9,-89.9,0.0,24.0,1.0,0.0790859375
2919,2024-11-24 17:39:40.922,97.346,48.265541,25.905166,101.23,425.187,48.9,-89.9,0.0,24.0,1.0,0.0790859375
2920,2024-11-24 17:39:40.957,97.381,48.265553,25.905187,101.216,425.172,48.9,-90.0,0.0,24.0,1.0,0.07907499999999999
2921,2024-11-24 17:39:40.988,97.412,48.265553,25.905187,101.216,425.172,48.9,-90.0,0.0,24.0,1.0,0.07907499999999999
2922,2024-11-24 17:39:41.021,97.445,48.265553,25.905187,101.216,425.172,48.9,-90.0,0.0,24.0,1.0,0.07907499999999999
2923,2024-11-24 17:39:41.055,97.479,48.265565,25.905208,101.231,425.188,48.9,-90.0,0.0,24.0,1.0,0.07908671874999999
2924,2024-11-24 17:39:41.087,97.511,48.265565,25.905208,101.231,425.188,48.9,-90.0,0.0,24.0,1.0,0.07908671874999999
2925,2024-11-24 17:39:41.122,97.546,48.265565,25.905208,101.231,425.188,48.9,-90.0,0.0,24.0,1.0,0.07908671874999999
2926,2024-11-24 17:39:41.156,97.58,48.265577,25.905229,101.214,425.17,48.9,-90.0,0.0,24.0,1.0,0.0790734375
2927,2024-11-24 17:39:41.189,97.613,48.265577,25.905229,101.214,425.17,48.9,-90.0,0.0,24.0,1.0,0.0790734375
2928,2024-11-24 17:39:41.222,97.646,48.265577,25.905229,101.214,425.17,48.9,-90.0,0.0,24.0,1.0,0.0790734375
2929,2024-11-24 17:39:41.255,97.679,48.265589,25.90525,101.198,425.154,48.9,-89.9,0.0,24.0,1.0,0.0790609375
2930,2024-11-24 17:39:41.288,97.712,48.265589,25.90525,101.198,425.154,48.9,-89.9,0.0,24.0,1.0,0.0790609375
2931,2024-11-24 17:39:41.323,97.747,48.265589,25.90525,101.198,425.154,48.9,-89.9,0.0,24.0,1.0,0.0790609375
2932,2024-11-24 17:39:41.356,97.78,48.265602,25.905271,101.185,425.142,48.9,-90.0,0.0,24.0,1.0,0.07905078125000001
2933,2024-11-24 17:39:41.390,97.814,48.265602,25.905271,101.185,425.142,48.9,-90.0,0.0,24.0,1.0,0.07905078125000001
2934,2024-11-24 17:39:41.422,97.846,48.265602,25.905271,101.185,425.142,48.9,-90.0,0.0,24.0,1.0,0.07905078125000001
2935,2024-11-24 17:39:41.457,97.881,48.265614,25.905292,101.169,425.126,48.9,-90.0,0.0,24.0,1.0,0.07903828125
2936,2024-11-24 17:39:41.488,97.912,48.265614,25.905292,101.169,425.126,48.9,-90.0,0.0,24.0,1.0,0.07903828125
2937,2024-11-24 17:39:41.522,97.946,48.265614,25.905292,101.169,425.126,48.9,-90.0,0.0,24.0,1.0,0.07903828125
2938,2024-11-24 17:39:41.556,97.98,48.265626,25.905313,101.162,425.118,48.9,-90.0,0.0,24.0,1.0,0.0790328125
2939,2024-11-24 17:39:41.591,98.015,48.265626,25.905313,101.162,425.118,48.9,-90.0,0.0,24.0,1.0,0.0790328125
2940,2024-11-24 17:39:41.623,98.047,48.265626,25.905313,101.162,425.118,48.9,-90.0,0.0,24.0,1.0,0.0790328125
2941,2024-11-24 17:39:41.656,98.08,48.265638,25.905334,101.155,425.112,48.9,-89.9,0.0,24.0,1.0,0.07902734375
2942,2024-11-24 17:39:41.690,98.114,48.265638,25.905334,101.155,425.112,48.9,-89.9,0.0,24.0,1.0,0.07902734375
2943,2024-11-24 17:39:41.722,98.146,48.265638,25.905334,101.155,425.112,48.9,-89.9,0.0,24.0,1.0,0.07902734375
2944,2024-11-24 17:39:41.756,98.18,48.26565,25.905355,101.15,425.106,48.9,-90.0,0.0,24.0,1.0,0.07902343750000002
2945,2024-11-24 17:39:41.790,98.214,48.26565,25.905355,101.15,425.106,48.9,-90.0,0.0,24.0,1.0,0.07902343750000002
2946,2024-11-24 17:39:41.823,98.247,48.26565,25.905355,101.15,425.106,48.9,-90.0,0.0,24.0,1.0,0.07902343750000002
2947,2024-11-24 17:39:41.856,98.28,48.265662,25.905376,101.148,425.104,48.9,-90.0,0.0,24.0,1.0,0.07902187499999999
2948,2024-11-24 17:39:41.889,98.313,48.265662,25.905376,101.148,425.104,48.9,-90.0,0.0,24.0,1.0,0.07902187499999999
2949,2024-11-24 17:39:41.922,98.346,48.265662,25.905376,101.148,425.104,48.9,-90.0,0.0,24.0,1.0,0.07902187499999999
2950,2024-11-24 17:39:41.956,98.38,48.265675,25.905397,101.144,425.101,48.9,-90.0,0.0,24.0,1.0,0.07901875
2951,2024-11-24 17:39:41.989,98.413,48.265675,25.905397,101.144,425.101,48.9,-90.0,0.0,24.0,1.0,0.07901875
2952,2024-11-24 17:39:42.024,98.448,48.265675,25.905397,101.144,425.101,48.9,-90.0,0.0,24.0,1.0,0.07901875
2953,2024-11-24 17:39:42.056,98.48,48.265687,25.905418,101.147,425.104,48.9,-90.0,0.0,24.0,1.0,0.07902109375000001
2954,2024-11-24 17:39:42.090,98.514,48.265687,25.905418,101.147,425.104,48.9,-90.0,0.0,24.0,1.0,0.07902109375000001
2955,2024-11-24 17:39:42.124,98.548,48.265687,25.905418,101.147,425.104,48.9,-90.0,0.0,24.0,1.0,0.07902109375000001
2956,2024-11-24 17:39:42.156,98.58,48.265699,25.90544,101.143,425.1,48.9,-89.9,0.0,24.0,1.0,0.07901796874999999
2957,2024-11-24 17:39:42.190,98.614,48.265699,25.90544,101.143,425.1,48.9,-89.9,0.0,24.0,1.0,0.07901796874999999
2958,2024-11-24 17:39:42.223,98.647,48.265699,25.90544,101.143,425.1,48.9,-89.9,0.0,24.0,1.0,0.07901796874999999
2959,2024-11-24 17:39:42.257,98.681,48.265712,25.905462,101.136,425.093,49.0,-89.9,0.0,24.0,1.0,0.0790125
2960,2024-11-24 17:39:42.289,98.713,48.265712,25.905462,101.136,425.093,49.0,-89.9,0.0,24.0,1.0,0.0790125
2961,2024-11-24 17:39:42.323,98.747,48.265712,25.905462,101.136,425.093,49.0,-89.9,0.0,24.0,1.0,0.0790125
2962,2024-11-24 17:39:42.357,98.781,48.265724,25.905482,101.132,425.089,49.5,-90.0,0.0,24.0,1.0,0.079009375
2963,2024-11-24 17:39:42.390,98.814,48.265724,25.905482,101.132,425.089,49.5,-90.0,0.0,24.0,1.0,0.079009375
2964,2024-11-24 17:39:42.424,98.848,48.265724,25.905482,101.132,425.089,49.5,-90.0,0.0,24.0,1.0,0.079009375
2965,2024-11-24 17:39:42.458,98.882,48.265736,25.905503,101.154,425.111,50.3,-90.0,0.0,24.0,1.0,0.0790265625
2966,2024-11-24 17:39:42.489,98.913,48.265736,25.905503,101.154,425.111,50.3,-90.0,0.0,24.0,1.0,0.0790265625
2967,2024-11-24 17:39:42.523,98.947,48.265736,25.905503,101.154,425.111,50.3,-90.0,0.0,24.0,1.0,0.0790265625
2968,2024-11-24 17:39:42.557,98.981,48.265748,25.905525,101.201,425.157,50.5,-90.0,0.0,24.0,1.0,0.07906328124999999
2969,2024-11-24 17:39:42.590,99.014,48.265748,25.905525,101.201,425.157,50.5,-90.0,0.0,24.0,1.0,0.07906328124999999
2970,2024-11-24 17:39:42.623,99.047,48.265748,25.905525,101.201,425.157,50.5,-90.0,0.0,24.0,1.0,0.07906328124999999
2971,2024-11-24 17:39:42.658,99.082,48.265759,25.905546,101.256,425.213,50.5,-89.9,0.0,24.0,1.0,0.07910625
2972,2024-11-24 17:39:42.691,99.115,48.265759,25.905546,101.256,425.213,50.5,-89.9,0.0,24.0,1.0,0.07910625
2973,2024-11-24 17:39:42.723,99.147,48.265759,25.905546,101.256,425.213,50.5,-89.9,0.0,24.0,1.0,0.07910625
2974,2024-11-24 17:39:42.758,99.182,48.265771,25.905568,101.285,425.242,50.5,-90.0,0.0,24.0,1.0,0.07912890625
2975,2024-11-24 17:39:42.792,99.216,48.265771,25.905568,101.285,425.242,50.5,-90.0,0.0,24.0,1.0,0.07912890625
2976,2024-11-24 17:39:42.824,99.248,48.265771,25.905568,101.285,425.242,50.5,-90.0,0.0,24.0,1.0,0.07912890625
2977,2024-11-24 17:39:42.857,99.281,48.265783,25.90559,101.301,425.258,50.5,-90.0,0.0,24.0,1.0,0.07914140625
2978,2024-11-24 17:39:42.890,99.314,48.265783,25.90559,101.301,425.258,50.5,-90.0,0.0,24.0,1.0,0.07914140625
2979,2024-11-24 17:39:42.925,99.349,48.265783,25.90559,101.301,425.258,50.5,-90.0,0.0,24.0,1.0,0.07914140625
2980,2024-11-24 17:39:42.957,99.381,48.265795,25.905611,101.338,425.295,51.2,-89.9,0.0,24.0,1.0,0.0791703125
2981,2024-11-24 17:39:42.991,99.415,48.265795,25.905611,101.338,425.295,51.2,-89.9,0.0,24.0,1.0,0.0791703125
2982,2024-11-24 17:39:43.024,99.448,48.265795,25.905611,101.338,425.295,51.2,-89.9,0.0,24.0,1.0,0.0791703125
2983,2024-11-24 17:39:43.058,99.482,48.265806,25.905633,101.345,425.301,51.9,-90.0,0.0,24.0,1.0,0.07917578125
2984,2024-11-24 17:39:43.090,99.514,48.265806,25.905633,101.345,425.301,51.9,-90.0,0.0,24.0,1.0,0.07917578125
2985,2024-11-24 17:39:43.123,99.547,48.265806,25.905633,101.345,425.301,51.9,-90.0,0.0,24.0,1.0,0.07917578125
2986,2024-11-24 17:39:43.157,99.581,48.265818,25.905655,101.378,425.335,51.9,-89.9,0.0,24.0,1.0,0.0792015625
2987,2024-11-24 17:39:43.192,99.616,48.265818,25.905655,101.378,425.335,51.9,-89.9,0.0,24.0,1.0,0.0792015625
2988,2024-11-24 17:39:43.224,99.648,48.265818,25.905655,101.378,425.335,51.9,-89.9,0.0,24.0,1.0,0.0792015625
2989,2024-11-24 17:39:43.257,99.681,48.265829,25.905676,101.396,425.353,52.0,-89.9,0.0,24.0,1.0,0.079215625
2990,2024-11-24 17:39:43.291,99.715,48.265829,25.905676,101.396,425.353,52.0,-89.9,0.0,24.0,1.0,0.079215625
2991,2024-11-24 17:39:43.324,99.748,48.265829,25.905676,101.396,425.353,52.0,-89.9,0.0,24.0,1.0,0.079215625
2992,2024-11-24 17:39:43.358,99.782,48.265841,25.905698,101.382,425.339,52.0,-90.0,0.0,24.0,1.0,0.07920468750000001
2993,2024-11-24 17:39:43.392,99.816,48.265841,25.905698,101.382,425.339,52.0,-90.0,0.0,24.0,1.0,0.07920468750000001
2994,2024-11-24 17:39:43.424,99.848,48.265841,25.905698,101.382,425.339,52.0,-90.0,0.0,24.0,1.0,0.07920468750000001
2995,2024-11-24 17:39:43.459,99.883,48.265852,25.90572,101.373,425.329,51.9,-90.0,0.0,24.0,1.0,0.07919765625000001
2996,2024-11-24 17:39:43.490,99.914,48.265852,25.90572,101.373,425.329,51.9,-90.0,0.0,24.0,1.0,0.07919765625000001
2997,2024-11-24 17:39:43.524,99.948,48.265852,25.90572,101.373,425.329,51.9,-90.0,0.0,24.0,1.0,0.07919765625000001
2998,2024-11-24 17:39:43.557,99.981,48.265863,25.905741,101.394,425.35,51.9,-89.9,0.0,24.0,1.0,0.0792140625
2999,2024-11-24 17:39:43.590,100.014,48.265863,25.905741,101.394,425.35,51.9,-89.9,0.0,24.0,1.0,0.0792140625
