track_id,observations,duration_s,displacement_m,path_length_m,straightness,average_speed_mps,median_speed_mps,max_speed_mps,mean_conf,start_lat,start_lon,end_lat,end_lon,is_moving,verdict
156,4,0.2680000000000007,1.1044838905139989,1.1044838905139986,1.0000000000000002,4.121208546694015,34.962770423238496,35.02666752932259,0.6424739509820938,48.26359818841176,25.900802182889493,48.26364808089895,25.90088636962277,False,too_short
157,148,5.89500000000001,6.857762133962154,31.72173108209096,0.21618499054214035,1.163318428153035,1.7845056363867942,25.16143175044776,0.6278303952233212,48.26372519709616,25.900276220823656,48.26368696082506,25.90019761928416,False,stationary
158,4,0.132000000000005,0.7231007122985201,0.72310071229852,1.0000000000000002,5.478035699231006,28.33709111243578,28.5873344627193,0.639439232647419,48.263689059688026,25.9002111921325,48.26369843306312,25.90018011837038,False,too_short
159,161,5.862000000000009,15.396034229840426,32.46304700219519,0.47426337487048975,2.6264132087752308,3.5791559264527724,9.43955903109856,0.5803216738360268,48.26391644020876,25.900354784553205,48.26385368730096,25.900172939907183,False,too_slow
160,42,2.167999999999992,70.65560964924016,76.07099947946271,0.9288113753299039,32.590225852970676,20.171913867352224,20.991555453647106,0.6757278385616484,48.26357693158698,25.900998978310707,48.26389956049621,25.90008595623793,True,moving
161,148,5.227999999999994,3.3072947073592966,9.619246967258924,0.3438205421501653,0.6326118414994836,0.9248704746163936,22.147590303494287,0.5739876565498274,48.263929117188056,25.900342358664933,48.26389778995794,25.900379681168506,False,stationary
162,21,0.6670000000000016,9.820310645595592,10.329289284224414,0.9507247183592613,14.72310441618526,25.9238903110828,32.95983426873765,0.7492190656207857,48.26389504665786,25.900240735000303,48.26383994478501,25.900379768975085,False,stationary
163,143,5.295000000000002,7.219564732518039,10.119237088574367,0.7134495090217474,1.363468315867429,0.5415450385035036,4.110303206269824,0.7123049824804693,48.26381046448161,25.900422770187117,48.26382574161802,25.90033264398836,False,stationary
164,45,1.6680000000000064,12.546270769757294,19.300786508689164,0.6500393527543034,7.521745065801706,9.272238951938528,37.64759786155459,0.6218386299080318,48.26390563614551,25.90024369927641,48.26402355977636,25.90011903362851,False,stationary
165,139,4.727999999999994,4.547259729848076,16.438449130995128,0.2766234024640498,0.9617723624890189,0.7479026350638717,35.52700341659505,0.8361821457636442,48.26376217010471,25.90022670471549,48.263721652507805,25.9002647126816,False,stationary
166,12,1.0339999999999918,36.83363771224805,37.01104817461619,0.9952065539583983,35.622473609524505,34.037456023282076,36.494701218732025,0.7225744053721428,48.26356358760821,25.90031361921868,48.26401607738831,25.90008388253224,True,moving
167,106,3.492999999999995,1.2181327327909641,2.116929016325117,0.5754244584476345,0.3487353944434486,0.4090494959733538,5.684272040715771,0.8147030273136103,48.26397055458889,25.900154484153937,48.26396657958477,25.90013960566479,False,stationary
168,48,3.8930000000000007,17.348394043113647,36.08967707267539,0.48070239055280023,4.456304660445324,1.7049460774886243,6.155618672344196,0.39915283521016437,48.26381176246377,25.90045244573188,48.26394785510622,25.90032476988474,False,too_slow
